EN_Name,FR_Name,ZH_Name,EN_URL,FR_URL,ZH_URL,Category
Johann Sebastian Bach,Jean-Sébastien Bach,约翰·塞巴斯蒂安·巴赫,https://en.wikipedia.org/wiki/Johann_Sebastian_Bach,https://fr.wikipedia.org/wiki/Jean-S%C3%A9bastien_Bach,https://zh.wikipedia.org/wiki/%E7%BA%A6%E7%BF%B0%C2%B7%E5%A1%9E%E5%B7%B4%E6%96%AF%E8%92%82%E5%AE%89%C2%B7%E5%B7%B4%E8%B5%AB,People
Miguel de Cervantes,Miguel de Cervantes,米格尔·德·塞万提斯,https://en.wikipedia.org/wiki/Miguel_de_Cervantes,https://fr.wikipedia.org/wiki/Miguel_de_Cervantes,https://zh.wikipedia.org/wiki/%E7%B1%B3%E6%A0%BC%E5%B0%94%C2%B7%E5%BE%B7%C2%B7%E5%A1%9E%E4%B8%87%E6%8F%90%E6%96%AF,People
Mahatma Gandhi,Mohandas Karamchand Gandhi,圣雄甘地,https://en.wikipedia.org/wiki/Mahatma_Gandhi,https://fr.wikipedia.org/wiki/Mohandas_Karamchand_Gandhi,https://zh.wikipedia.org/wiki/%E5%9C%A3%E9%9B%84%E7%94%98%E5%9C%B0,People
René Descartes,René Descartes,勒内·笛卡尔,https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes,https://fr.wikipedia.org/wiki/Ren%C3%A9_Descartes,https://zh.wikipedia.org/wiki/%E5%8B%92%E5%86%85%C2%B7%E7%AC%9B%E5%8D%A1%E5%B0%94,People
Thomas Aquinas,Thomas d'Aquin,托马斯·阿奎那,https://en.wikipedia.org/wiki/Thomas_Aquinas,https://fr.wikipedia.org/wiki/Thomas_d%27Aquin,https://zh.wikipedia.org/wiki/%E6%89%98%E9%A9%AC%E6%96%AF%C2%B7%E9%98%BF%E5%A5%8E%E9%82%A3,People
Adam Smith,Adam Smith,亚当·斯密,https://en.wikipedia.org/wiki/Adam_Smith,https://fr.wikipedia.org/wiki/Adam_Smith,https://zh.wikipedia.org/wiki/%E4%BA%9A%E5%BD%93%C2%B7%E6%96%AF%E5%AF%86,People
Niccolò Machiavelli,Nicolas Machiavel,馬基雅維利,https://en.wikipedia.org/wiki/Niccol%C3%B2_Machiavelli,https://fr.wikipedia.org/wiki/Nicolas_Machiavel,https://zh.wikipedia.org/wiki/%E9%A6%AC%E5%9F%BA%E9%9B%85%E7%B6%AD%E5%88%A9,People
Vasco da Gama,Vasco de Gama,瓦斯科·達伽馬,https://en.wikipedia.org/wiki/Vasco_da_Gama,https://fr.wikipedia.org/wiki/Vasco_de_Gama,https://zh.wikipedia.org/wiki/%E7%93%A6%E6%96%AF%E7%A7%91%C2%B7%E9%81%94%E4%BC%BD%E9%A6%AC,People
Suleiman the Magnificent,Soliman le Magnifique,苏莱曼一世 (奥斯曼帝国),https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,https://fr.wikipedia.org/wiki/Soliman_le_Magnifique,https://zh.wikipedia.org/wiki/%E8%8B%8F%E8%8E%B1%E6%9B%BC%E4%B8%80%E4%B8%96_(%E5%A5%A5%E6%96%AF%E6%9B%BC%E5%B8%9D%E5%9B%BD),People
Murasaki Shikibu,Murasaki Shikibu,紫式部,https://en.wikipedia.org/wiki/Murasaki_Shikibu,https://fr.wikipedia.org/wiki/Murasaki_Shikibu,https://zh.wikipedia.org/wiki/%E7%B4%AB%E5%BC%8F%E9%83%A8,People
Michael Jackson,Michael Jackson,迈克尔·杰克逊,https://en.wikipedia.org/wiki/Michael_Jackson,https://fr.wikipedia.org/wiki/Michael_Jackson,https://zh.wikipedia.org/wiki/%E8%BF%88%E5%85%8B%E5%B0%94%C2%B7%E6%9D%B0%E5%85%8B%E9%80%8A,People
Cicero,Cicéron,西塞罗,https://en.wikipedia.org/wiki/Cicero,https://fr.wikipedia.org/wiki/Cic%C3%A9ron,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A1%9E%E7%BD%97,People
Michelangelo,Michel-Ange,米开朗基罗,https://en.wikipedia.org/wiki/Michelangelo,https://fr.wikipedia.org/wiki/Michel-Ange,https://zh.wikipedia.org/wiki/%E7%B1%B3%E5%BC%80%E6%9C%97%E5%9F%BA%E7%BD%97,People
Nelson Mandela,Nelson Mandela,纳尔逊·曼德拉,https://en.wikipedia.org/wiki/Nelson_Mandela,https://fr.wikipedia.org/wiki/Nelson_Mandela,https://zh.wikipedia.org/wiki/%E7%BA%B3%E5%B0%94%E9%80%8A%C2%B7%E6%9B%BC%E5%BE%B7%E6%8B%89,People
Alexander the Great,Alexandre le Grand,亚历山大大帝,https://en.wikipedia.org/wiki/Alexander_the_Great,https://fr.wikipedia.org/wiki/Alexandre_le_Grand,https://zh.wikipedia.org/wiki/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%A4%A7%E5%A4%A7%E5%B8%9D,People
Henry Ford,Henry Ford,亨利·福特,https://en.wikipedia.org/wiki/Henry_Ford,https://fr.wikipedia.org/wiki/Henry_Ford,https://zh.wikipedia.org/wiki/%E4%BA%A8%E5%88%A9%C2%B7%E7%A6%8F%E7%89%B9,People
Laozi,Lao Tseu,老子,https://en.wikipedia.org/wiki/Laozi,https://fr.wikipedia.org/wiki/Lao_Tseu,https://zh.wikipedia.org/wiki/%E8%80%81%E5%AD%90,People
Civilization,Civilisation,文明,https://en.wikipedia.org/wiki/Civilization,https://fr.wikipedia.org/wiki/Civilisation,https://zh.wikipedia.org/wiki/%E6%96%87%E6%98%8E,History
Stone Age,Âge de la pierre,石器時代,https://en.wikipedia.org/wiki/Stone_Age,https://fr.wikipedia.org/wiki/%C3%82ge_de_la_pierre,https://zh.wikipedia.org/wiki/%E7%9F%B3%E5%99%A8%E6%99%82%E4%BB%A3,History
Early modern period,Époque moderne,早期现代,https://en.wikipedia.org/wiki/Early_modern_period,https://fr.wikipedia.org/wiki/%C3%89poque_moderne,https://zh.wikipedia.org/wiki/%E6%97%A9%E6%9C%9F%E7%8E%B0%E4%BB%A3,History
British Empire,Empire britannique,大英帝国,https://en.wikipedia.org/wiki/British_Empire,https://fr.wikipedia.org/wiki/Empire_britannique,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%8B%B1%E5%B8%9D%E5%9B%BD,History
Middle Ages,Moyen Âge,中世纪,https://en.wikipedia.org/wiki/Middle_Ages,https://fr.wikipedia.org/wiki/Moyen_%C3%82ge,https://zh.wikipedia.org/wiki/%E4%B8%AD%E4%B8%96%E7%BA%AA,History
Tang dynasty,Dynastie Tang,唐朝,https://en.wikipedia.org/wiki/Tang_dynasty,https://fr.wikipedia.org/wiki/Dynastie_Tang,https://zh.wikipedia.org/wiki/%E5%94%90%E6%9C%9D,History
Cold War,Guerre froide,冷战,https://en.wikipedia.org/wiki/Cold_War,https://fr.wikipedia.org/wiki/Guerre_froide,https://zh.wikipedia.org/wiki/%E5%86%B7%E6%88%98,History
Pre-Columbian era,Civilisation précolombienne,前哥倫布時期,https://en.wikipedia.org/wiki/Pre-Columbian_era,https://fr.wikipedia.org/wiki/Civilisation_pr%C3%A9colombienne,https://zh.wikipedia.org/wiki/%E5%89%8D%E5%93%A5%E5%80%AB%E5%B8%83%E6%99%82%E6%9C%9F,History
World War II,Seconde Guerre mondiale,第二次世界大战,https://en.wikipedia.org/wiki/World_War_II,https://fr.wikipedia.org/wiki/Seconde_Guerre_mondiale,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E4%B8%96%E7%95%8C%E5%A4%A7%E6%88%98,History
Phoenicia,Phéniciens,腓尼基,https://en.wikipedia.org/wiki/Phoenicia,https://fr.wikipedia.org/wiki/Ph%C3%A9nicie,https://zh.wikipedia.org/wiki/%E8%85%93%E5%B0%BC%E5%9F%BA,History
History of science,Histoire des sciences,科学史,https://en.wikipedia.org/wiki/History_of_science,https://fr.wikipedia.org/wiki/Histoire_des_sciences,https://zh.wikipedia.org/wiki/%E7%A7%91%E5%AD%A6%E5%8F%B2,History
Spanish Empire,Empire espagnol,西班牙帝國,https://en.wikipedia.org/wiki/Spanish_Empire,https://fr.wikipedia.org/wiki/Empire_espagnol,https://zh.wikipedia.org/wiki/%E8%A5%BF%E7%8F%AD%E7%89%99%E5%B8%9D%E5%9C%8B,History
History of India,Histoire de l'Inde,印度历史,https://en.wikipedia.org/wiki/History_of_India,https://fr.wikipedia.org/wiki/Histoire_de_l%27Inde,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%BA%A6%E5%8E%86%E5%8F%B2,History
Mesoamerica,Mésoamérique,中部美洲,https://en.wikipedia.org/wiki/Mesoamerica,https://fr.wikipedia.org/wiki/M%C3%A9soam%C3%A9rique,https://zh.wikipedia.org/wiki/%E4%B8%AD%E9%83%A8%E7%BE%8E%E6%B4%B2,History
World War I,Première Guerre mondiale,第一次世界大战,https://en.wikipedia.org/wiki/World_War_I,https://fr.wikipedia.org/wiki/Premi%C3%A8re_Guerre_mondiale,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E6%AC%A1%E4%B8%96%E7%95%8C%E5%A4%A7%E6%88%98,History
Maya civilization,Civilisation maya,瑪雅文明,https://en.wikipedia.org/wiki/Maya_civilization,https://fr.wikipedia.org/wiki/Civilisation_maya,https://zh.wikipedia.org/wiki/%E7%91%AA%E9%9B%85%E6%96%87%E6%98%8E,History
History of art,NA,藝術歷史,https://en.wikipedia.org/wiki/History_of_art,NA,https://zh.wikipedia.org/wiki/%E8%97%9D%E8%A1%93%E6%AD%B7%E5%8F%B2,History
Information Age,Ère de l'information,信息时代,https://en.wikipedia.org/wiki/Information_Age,https://fr.wikipedia.org/wiki/%C3%88re_de_l%27information,https://zh.wikipedia.org/wiki/%E4%BF%A1%E6%81%AF%E6%97%B6%E4%BB%A3,History
Prehistory,Préhistoire,史前時代,https://en.wikipedia.org/wiki/Prehistory,https://fr.wikipedia.org/wiki/Pr%C3%A9histoire,https://zh.wikipedia.org/wiki/%E5%8F%B2%E5%89%8D%E6%99%82%E4%BB%A3,History
History of East Asia,NA,东亚史,https://en.wikipedia.org/wiki/History_of_East_Asia,NA,https://zh.wikipedia.org/wiki/%E4%B8%9C%E4%BA%9A%E5%8F%B2,History
Bronze Age,Âge du bronze,青铜时代,https://en.wikipedia.org/wiki/Bronze_Age,https://fr.wikipedia.org/wiki/%C3%82ge_du_bronze,https://zh.wikipedia.org/wiki/%E9%9D%92%E9%93%9C%E6%97%B6%E4%BB%A3,History
Age of Discovery,Grandes découvertes,地理大发现,https://en.wikipedia.org/wiki/Age_of_Discovery,https://fr.wikipedia.org/wiki/Grandes_d%C3%A9couvertes,https://zh.wikipedia.org/wiki/%E5%9C%B0%E7%90%86%E5%A4%A7%E5%8F%91%E7%8E%B0,History
Islamic Golden Age,Âge d'or de l'Islam,伊斯蘭黃金時代,https://en.wikipedia.org/wiki/Islamic_Golden_Age,https://fr.wikipedia.org/wiki/%C3%82ge_d%27or_de_l%27Islam,https://zh.wikipedia.org/wiki/%E4%BC%8A%E6%96%AF%E8%98%AD%E9%BB%83%E9%87%91%E6%99%82%E4%BB%A3,History
Han dynasty,Dynastie Han,汉朝,https://en.wikipedia.org/wiki/Han_dynasty,https://fr.wikipedia.org/wiki/Dynastie_Han,https://zh.wikipedia.org/wiki/%E6%B1%89%E6%9C%9D,History
History of Africa,Histoire de l'Afrique,非洲歷史,https://en.wikipedia.org/wiki/History_of_Africa,https://fr.wikipedia.org/wiki/Histoire_de_l%27Afrique,https://zh.wikipedia.org/wiki/%E9%9D%9E%E6%B4%B2%E6%AD%B7%E5%8F%B2,History
Sumer,Sumer,苏美尔,https://en.wikipedia.org/wiki/Sumer,https://fr.wikipedia.org/wiki/Sumer,https://zh.wikipedia.org/wiki/%E8%8B%8F%E7%BE%8E%E5%B0%94,History
Gupta Empire,Empire Gupta,笈多王朝,https://en.wikipedia.org/wiki/Gupta_Empire,https://fr.wikipedia.org/wiki/Empire_Gupta,https://zh.wikipedia.org/wiki/%E7%AC%88%E5%A4%9A%E7%8E%8B%E6%9C%9D,History
Black Death,Peste noire,黑死病,https://en.wikipedia.org/wiki/Black_Death,https://fr.wikipedia.org/wiki/Peste_noire,https://zh.wikipedia.org/wiki/%E9%BB%91%E6%AD%BB%E7%97%85,History
History of technology,Histoire des techniques,技术史,https://en.wikipedia.org/wiki/History_of_technology,https://fr.wikipedia.org/wiki/Histoire_des_techniques,https://zh.wikipedia.org/wiki/%E6%8A%80%E6%9C%AF%E5%8F%B2,History
History of literature,Histoire littéraire,文学史,https://en.wikipedia.org/wiki/History_of_literature,https://fr.wikipedia.org/wiki/Histoire_litt%C3%A9raire,https://zh.wikipedia.org/wiki/%E6%96%87%E5%AD%A6%E5%8F%B2,History
Ottoman Empire,Empire ottoman,奥斯曼帝国,https://en.wikipedia.org/wiki/Ottoman_Empire,https://fr.wikipedia.org/wiki/Empire_ottoman,https://zh.wikipedia.org/wiki/%E5%A5%A5%E6%96%AF%E6%9B%BC%E5%B8%9D%E5%9B%BD,History
Industrial Revolution,Révolution industrielle,第一次工业革命,https://en.wikipedia.org/wiki/Industrial_Revolution,https://fr.wikipedia.org/wiki/R%C3%A9volution_industrielle,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%B7%A5%E4%B8%9A%E9%9D%A9%E5%91%BD,History
Ancient history,Antiquité,古代史,https://en.wikipedia.org/wiki/Ancient_history,https://fr.wikipedia.org/wiki/Antiquit%C3%A9,https://zh.wikipedia.org/wiki/%E5%8F%A4%E4%BB%A3%E5%8F%B2,History
Post-classical history,NA,后古代史,https://en.wikipedia.org/wiki/Post-classical_history,NA,https://zh.wikipedia.org/wiki/%E5%90%8E%E5%8F%A4%E4%BB%A3%E5%8F%B2,History
Soviet Union,Union des républiques socialistes soviétiques,苏联,https://en.wikipedia.org/wiki/Soviet_Union,https://fr.wikipedia.org/wiki/Union_des_r%C3%A9publiques_socialistes_sovi%C3%A9tiques,https://zh.wikipedia.org/wiki/%E8%8B%8F%E8%81%94,History
History of film,Histoire du cinéma,电影史,https://en.wikipedia.org/wiki/History_of_film,https://fr.wikipedia.org/wiki/Histoire_du_cin%C3%A9ma,https://zh.wikipedia.org/wiki/%E7%94%B5%E5%BD%B1%E5%8F%B2,History
Military history,Histoire militaire,軍事史,https://en.wikipedia.org/wiki/Military_history,https://fr.wikipedia.org/wiki/Histoire_militaire,https://zh.wikipedia.org/wiki/%E8%BB%8D%E4%BA%8B%E5%8F%B2,History
French Revolution,Révolution française,法国大革命,https://en.wikipedia.org/wiki/French_Revolution,https://fr.wikipedia.org/wiki/R%C3%A9volution_fran%C3%A7aise,https://zh.wikipedia.org/wiki/%E6%B3%95%E5%9B%BD%E5%A4%A7%E9%9D%A9%E5%91%BD,History
Reformation,Réforme protestante,宗教改革,https://en.wikipedia.org/wiki/Reformation,https://fr.wikipedia.org/wiki/R%C3%A9forme_protestante,https://zh.wikipedia.org/wiki/%E5%AE%97%E6%95%99%E6%94%B9%E9%9D%A9,History
History of Europe,Histoire de l'Europe,欧洲历史,https://en.wikipedia.org/wiki/History_of_Europe,https://fr.wikipedia.org/wiki/Histoire_de_l%27Europe,https://zh.wikipedia.org/wiki/%E6%AC%A7%E6%B4%B2%E5%8E%86%E5%8F%B2,History
Indus Valley Civilisation,Civilisation de la vallée de l'Indus,印度河流域文明,https://en.wikipedia.org/wiki/Indus_Valley_Civilisation,https://fr.wikipedia.org/wiki/Civilisation_de_la_vall%C3%A9e_de_l%27Indus,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%BA%A6%E6%B2%B3%E6%B5%81%E5%9F%9F%E6%96%87%E6%98%8E,History
History of Oceania,Histoire de l'Océanie,大洋洲历史,https://en.wikipedia.org/wiki/History_of_Oceania,https://fr.wikipedia.org/wiki/Histoire_de_l%27Oc%C3%A9anie,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%B4%8B%E6%B4%B2%E5%8E%86%E5%8F%B2,History
Late modern period,Époque contemporaine,NA,https://en.wikipedia.org/wiki/Late_modern_period,https://fr.wikipedia.org/wiki/%C3%89poque_contemporaine,NA,History
History of North America,Amérique du Nord,北美洲历史,https://en.wikipedia.org/wiki/History_of_North_America,https://fr.wikipedia.org/wiki/Histoire_de_l%27Am%C3%A9rique_du_Nord,https://zh.wikipedia.org/wiki/%E5%8C%97%E7%BE%8E%E6%B4%B2%E5%8E%86%E5%8F%B2,History
History,Histoire,历史,https://en.wikipedia.org/wiki/History,https://fr.wikipedia.org/wiki/Histoire,https://zh.wikipedia.org/wiki/%E5%8E%86%E5%8F%B2,History
Ancient Rome,Rome antique,古罗马,https://en.wikipedia.org/wiki/Ancient_Rome,https://fr.wikipedia.org/wiki/Rome_antique,https://zh.wikipedia.org/wiki/%E5%8F%A4%E7%BD%97%E9%A9%AC,History
Iron Age,Âge du fer,铁器时代,https://en.wikipedia.org/wiki/Iron_Age,https://fr.wikipedia.org/wiki/%C3%82ge_du_fer,https://zh.wikipedia.org/wiki/%E9%93%81%E5%99%A8%E6%97%B6%E4%BB%A3,History
Green Revolution,Révolution verte,绿色革命,https://en.wikipedia.org/wiki/Green_Revolution,https://fr.wikipedia.org/wiki/R%C3%A9volution_verte,https://zh.wikipedia.org/wiki/%E7%BB%BF%E8%89%B2%E9%9D%A9%E5%91%BD,History
Age of Enlightenment,Siècle des Lumières,啟蒙時代,https://en.wikipedia.org/wiki/Age_of_Enlightenment,https://fr.wikipedia.org/wiki/Si%C3%A8cle_des_Lumi%C3%A8res,https://zh.wikipedia.org/wiki/%E5%95%9F%E8%92%99%E6%99%82%E4%BB%A3,History
History of Asia,Histoire de l'Asie,亚洲历史,https://en.wikipedia.org/wiki/History_of_Asia,https://fr.wikipedia.org/wiki/Histoire_de_l%27Asie,https://zh.wikipedia.org/wiki/%E4%BA%9A%E6%B4%B2%E5%8E%86%E5%8F%B2,History
Silk Road,Route de la soie,丝绸之路,https://en.wikipedia.org/wiki/Silk_Road,https://fr.wikipedia.org/wiki/Route_de_la_soie,https://zh.wikipedia.org/wiki/%E4%B8%9D%E7%BB%B8%E4%B9%8B%E8%B7%AF,History
Mughal Empire,Empire moghol,莫卧儿帝国,https://en.wikipedia.org/wiki/Mughal_Empire,https://fr.wikipedia.org/wiki/Empire_moghol,https://zh.wikipedia.org/wiki/%E8%8E%AB%E5%8D%A7%E5%84%BF%E5%B8%9D%E5%9B%BD,History
Scramble for Africa,Partage de l'Afrique,瓜分非洲,https://en.wikipedia.org/wiki/Scramble_for_Africa,https://fr.wikipedia.org/wiki/Partage_de_l%27Afrique,https://zh.wikipedia.org/wiki/%E7%93%9C%E5%88%86%E9%9D%9E%E6%B4%B2,History
Great Depression,Grande Dépression,大萧条,https://en.wikipedia.org/wiki/Great_Depression,https://fr.wikipedia.org/wiki/Grande_D%C3%A9pression,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%90%A7%E6%9D%A1,History
Archaeology,Archéologie,考古学,https://en.wikipedia.org/wiki/Archaeology,https://fr.wikipedia.org/wiki/Arch%C3%A9ologie,https://zh.wikipedia.org/wiki/%E8%80%83%E5%8F%A4%E5%AD%A6,History
Achaemenid Empire,Achéménides,阿契美尼德帝国,https://en.wikipedia.org/wiki/Achaemenid_Empire,https://fr.wikipedia.org/wiki/Ach%C3%A9m%C3%A9nides,https://zh.wikipedia.org/wiki/%E9%98%BF%E5%A5%91%E7%BE%8E%E5%B0%BC%E5%BE%B7%E5%B8%9D%E5%9B%BD,History
Renaissance,Renaissance,文艺复兴,https://en.wikipedia.org/wiki/Renaissance,https://fr.wikipedia.org/wiki/Renaissance,https://zh.wikipedia.org/wiki/%E6%96%87%E8%89%BA%E5%A4%8D%E5%85%B4,History
History of South America,Histoire de l'Amérique latine,南美洲历史,https://en.wikipedia.org/wiki/History_of_South_America,https://fr.wikipedia.org/wiki/Histoire_de_l%27Am%C3%A9rique_du_Sud,https://zh.wikipedia.org/wiki/%E5%8D%97%E7%BE%8E%E6%B4%B2%E5%8E%86%E5%8F%B2,History
History of the Middle East,Histoire du Moyen-Orient,中东历史,https://en.wikipedia.org/wiki/History_of_the_Middle_East,https://fr.wikipedia.org/wiki/Histoire_du_Moyen-Orient,https://zh.wikipedia.org/wiki/%E4%B8%AD%E4%B8%9C%E5%8E%86%E5%8F%B2,History
Neolithic Revolution,Révolution néolithique,新石器革命,https://en.wikipedia.org/wiki/Neolithic_Revolution,https://fr.wikipedia.org/wiki/R%C3%A9volution_n%C3%A9olithique,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%9F%B3%E5%99%A8%E9%9D%A9%E5%91%BD,History
Aztecs,Aztèques,阿茲特克,https://en.wikipedia.org/wiki/Aztecs,https://fr.wikipedia.org/wiki/Azt%C3%A8ques,https://zh.wikipedia.org/wiki/%E9%98%BF%E8%8C%B2%E7%89%B9%E5%85%8B,History
Ancient Greece,Grèce antique,古希腊,https://en.wikipedia.org/wiki/Ancient_Greece,https://fr.wikipedia.org/wiki/Gr%C3%A8ce_antique,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%B8%8C%E8%85%8A,History
Byzantine Empire,Empire byzantin,東羅馬帝國,https://en.wikipedia.org/wiki/Byzantine_Empire,https://fr.wikipedia.org/wiki/Empire_byzantin,https://zh.wikipedia.org/wiki/%E6%9D%B1%E7%BE%85%E9%A6%AC%E5%B8%9D%E5%9C%8B,History
Holy Roman Empire,Saint-Empire romain germanique,神圣罗马帝国,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://fr.wikipedia.org/wiki/Saint-Empire_romain_germanique,https://zh.wikipedia.org/wiki/%E7%A5%9E%E5%9C%A3%E7%BD%97%E9%A9%AC%E5%B8%9D%E5%9B%BD,History
Human history,Histoire du monde,世界歷史,https://en.wikipedia.org/wiki/Human_history,https://fr.wikipedia.org/wiki/Histoire_du_monde,https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E6%AD%B7%E5%8F%B2,History
European colonization of the Americas,Colonisation européenne des Amériques,美洲殖民,https://en.wikipedia.org/wiki/European_colonization_of_the_Americas,https://fr.wikipedia.org/wiki/Colonisation_europ%C3%A9enne_des_Am%C3%A9riques,https://zh.wikipedia.org/wiki/%E7%BE%8E%E6%B4%B2%E6%AE%96%E6%B0%91,History
Decolonization,Décolonisation,去殖民化,https://en.wikipedia.org/wiki/Decolonization,https://fr.wikipedia.org/wiki/D%C3%A9colonisation,https://zh.wikipedia.org/wiki/%E5%8E%BB%E6%AE%96%E6%B0%91%E5%8C%96,History
History of music,Histoire de la musique,音樂史,https://en.wikipedia.org/wiki/History_of_music,https://fr.wikipedia.org/wiki/Histoire_de_la_musique,https://zh.wikipedia.org/wiki/%E9%9F%B3%E6%A8%82%E5%8F%B2,History
Andean civilizations,Civilisations andines,安第斯文明,https://en.wikipedia.org/wiki/Andean_civilizations,https://fr.wikipedia.org/wiki/Civilisations_andines,https://zh.wikipedia.org/wiki/%E5%AE%89%E7%AC%AC%E6%96%AF%E6%96%87%E6%98%8E,History
American Revolution,Révolution américaine,美國革命,https://en.wikipedia.org/wiki/American_Revolution,https://fr.wikipedia.org/wiki/R%C3%A9volution_am%C3%A9ricaine,https://zh.wikipedia.org/wiki/%E7%BE%8E%E5%9C%8B%E9%9D%A9%E5%91%BD,History
Viking Age,Âge des Vikings,維京時代,https://en.wikipedia.org/wiki/Viking_Age,https://fr.wikipedia.org/wiki/%C3%82ge_des_Vikings,https://zh.wikipedia.org/wiki/%E7%B6%AD%E4%BA%AC%E6%99%82%E4%BB%A3,History
History of architecture,Histoire de l'architecture,建筑史,https://en.wikipedia.org/wiki/History_of_architecture,https://fr.wikipedia.org/wiki/Histoire_de_l%27architecture,https://zh.wikipedia.org/wiki/%E5%BB%BA%E7%AD%91%E5%8F%B2,History
Crusades,Croisade,十字軍東征,https://en.wikipedia.org/wiki/Crusades,https://fr.wikipedia.org/wiki/Croisade,https://zh.wikipedia.org/wiki/%E5%8D%81%E5%AD%97%E8%BB%8D%E6%9D%B1%E5%BE%81,History
Scientific Revolution,Révolution scientifique,科学革命,https://en.wikipedia.org/wiki/Scientific_Revolution,https://fr.wikipedia.org/wiki/R%C3%A9volution_scientifique,https://zh.wikipedia.org/wiki/%E7%A7%91%E5%AD%A6%E9%9D%A9%E5%91%BD,History
Early human migrations,Expansion planétaire de l'Homme moderne,早期人類遷徙,https://en.wikipedia.org/wiki/Early_human_migrations,https://fr.wikipedia.org/wiki/Expansion_plan%C3%A9taire_de_l%27Homme_moderne,https://zh.wikipedia.org/wiki/%E6%97%A9%E6%9C%9F%E4%BA%BA%E9%A1%9E%E9%81%B7%E5%BE%99,History
Mesopotamia,Mésopotamie,美索不达米亚,https://en.wikipedia.org/wiki/Mesopotamia,https://fr.wikipedia.org/wiki/M%C3%A9sopotamie,https://zh.wikipedia.org/wiki/%E7%BE%8E%E7%B4%A2%E4%B8%8D%E8%BE%BE%E7%B1%B3%E4%BA%9A,History
Ancient Egypt,Égypte antique,古埃及,https://en.wikipedia.org/wiki/Ancient_Egypt,https://fr.wikipedia.org/wiki/%C3%89gypte_antique,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%9F%83%E5%8F%8A,History
History of medicine,Histoire de la médecine,医学史,https://en.wikipedia.org/wiki/History_of_medicine,https://fr.wikipedia.org/wiki/Histoire_de_la_m%C3%A9decine,https://zh.wikipedia.org/wiki/%E5%8C%BB%E5%AD%A6%E5%8F%B2,History
Western imperialism in Asia,Impérialisme occidental en Asie,亞洲殖民,https://en.wikipedia.org/wiki/Western_imperialism_in_Asia,https://fr.wikipedia.org/wiki/Imp%C3%A9rialisme_occidental_en_Asie,https://zh.wikipedia.org/wiki/%E4%BA%9E%E6%B4%B2%E6%AE%96%E6%B0%91,History
Mongol Empire,Empire mongol,蒙古帝国,https://en.wikipedia.org/wiki/Mongol_Empire,https://fr.wikipedia.org/wiki/Empire_mongol,https://zh.wikipedia.org/wiki/%E8%92%99%E5%8F%A4%E5%B8%9D%E5%9B%BD,History
History of mathematics,Histoire des mathématiques,数学史,https://en.wikipedia.org/wiki/History_of_mathematics,https://fr.wikipedia.org/wiki/Histoire_des_math%C3%A9matiques,https://zh.wikipedia.org/wiki/%E6%95%B0%E5%AD%A6%E5%8F%B2,History
History of agriculture,Histoire de l'agriculture,农业史,https://en.wikipedia.org/wiki/History_of_agriculture,https://fr.wikipedia.org/wiki/Histoire_de_l%27agriculture,https://zh.wikipedia.org/wiki/%E5%86%9C%E4%B8%9A%E5%8F%B2,History
Inca Empire,Empire inca,印加帝國,https://en.wikipedia.org/wiki/Inca_Empire,https://fr.wikipedia.org/wiki/Empire_inca,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%8A%A0%E5%B8%9D%E5%9C%8B,History
Asia,Asie,亚洲,https://en.wikipedia.org/wiki/Asia,https://fr.wikipedia.org/wiki/Asie,https://zh.wikipedia.org/wiki/%E4%BA%9A%E6%B4%B2,Geography
Indian Ocean,Océan Indien,印度洋,https://en.wikipedia.org/wiki/Indian_Ocean,https://fr.wikipedia.org/wiki/Oc%C3%A9an_Indien,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%BA%A6%E6%B4%8B,Geography
India,Inde,印度,https://en.wikipedia.org/wiki/India,https://fr.wikipedia.org/wiki/Inde,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%BA%A6,Geography
Rocky Mountains,Montagnes Rocheuses,洛磯山脈,https://en.wikipedia.org/wiki/Rocky_Mountains,https://fr.wikipedia.org/wiki/Montagnes_Rocheuses,https://zh.wikipedia.org/wiki/%E6%B4%9B%E7%A3%AF%E5%B1%B1%E8%84%88,Geography
